2024-12-11T16:28:01.044903,GXSETH,0.00062460
2024-12-11T16:28:01.044906,NEOUSDT,18.42000000
2024-12-11T16:28:01.044909,NEOBNB,0.03836000
2024-12-11T16:28:01.044912,POEBTC,0.00000005
2024-12-11T16:28:01.044915,POEETH,0.00000664
2024-12-11T16:28:01.044918,QSPBTC,0.00000076
2024-12-11T16:28:01.044921,QSPETH,0.00002249
2024-12-11T16:28:01.044924,QSPBNB,0.00052350
2024-12-11T16:28:01.044929,BTSBTC,0.00000043
2024-12-11T16:28:01.044932,BTSETH,0.00009498
2024-12-11T16:28:01.044935,BTSBNB,0.00144800
2024-12-11T16:28:01.044938,XZCBTC,0.00013550
2024-12-11T16:28:01.044941,XZCETH,0.00310000
2024-12-11T16:28:01.044944,XZCBNB,0.26750000
2024-12-11T16:28:01.044947,LSKBTC,0.00001158
2024-12-11T16:28:01.044950,LSKETH,0.00033730
2024-12-11T16:28:01.044953,LSKBNB,0.06494000
2024-12-11T16:28:01.044956,TNTBTC,0.00000261
2024-12-11T16:28:01.044958,TNTETH,0.00000920
2024-12-11T16:28:01.044961,FUELBTC,0.00000026
2024-12-11T16:28:01.044964,FUELETH,0.00002221
2024-12-11T16:28:01.044967,MANABTC,0.00000638
2024-12-11T16:28:01.044970,MANAETH,0.00016940
2024-12-11T16:28:01.044973,BCDBTC,0.00001351
2024-12-11T16:28:01.044976,BCDETH,0.00251000
2024-12-11T16:28:01.044979,DGDBTC,0.00393100
2024-12-11T16:28:01.044982,DGDETH,0.19260000
2024-12-11T16:28:01.044985,IOTABNB,0.00071700
2024-12-11T16:28:01.044988,ADXBTC,0.00000224
2024-12-11T16:28:01.044991,ADXETH,0.00005925
2024-12-11T16:28:01.044994,ADXBNB,0.00492900
2024-12-11T16:28:01.044997,ADABTC,0.00001070
2024-12-11T16:28:01.044999,ADAETH,0.00028370
2024-12-11T16:28:01.045002,PPTBTC,0.00001855
2024-12-11T16:28:01.045005,PPTETH,0.00141000
2024-12-11T16:28:01.045008,CMTBTC,0.00000028
2024-12-11T16:28:01.045011,CMTETH,0.00000625
2024-12-11T16:28:01.045053,CMTBNB,0.00057700
2024-12-11T16:28:01.045057,XLMBTC,0.00000427
2024-12-11T16:28:01.045060,XLMETH,0.00011299
2024-12-11T16:28:01.045063,XLMBNB,0.00030360
2024-12-11T16:28:01.045066,CNDBTC,0.00000006
2024-12-11T16:28:01.045069,CNDETH,0.00002599
2024-12-11T16:28:01.045072,CNDBNB,0.00033990
2024-12-11T16:28:01.045074,LENDBTC,0.00004512
2024-12-11T16:28:01.045078,LENDETH,0.00137174
2024-12-11T16:28:01.045080,WABIBTC,0.00000030
2024-12-11T16:28:01.045083,WABIETH,0.00040308
2024-12-11T16:28:01.045086,WABIBNB,0.00024130
2024-12-11T16:28:01.045089,LTCETH,0.03067000
2024-12-11T16:28:01.045092,LTCUSDT,116.64000000
2024-12-11T16:28:01.045095,LTCBNB,0.16500000
2024-12-11T16:28:01.045098,TNBBTC,0.00000007
2024-12-11T16:28:01.045101,TNBETH,0.00000752
2024-12-11T16:28:01.045104,WAVESBTC,0.00001626
2024-12-11T16:28:01.045107,WAVESETH,0.00029800
2024-12-11T16:28:01.045110,WAVESBNB,0.00513000
2024-12-11T16:28:01.045113,GTOBTC,0.00000077
2024-12-11T16:28:01.045116,GTOETH,0.00003197
2024-12-11T16:28:01.045119,GTOBNB,0.00035200
2024-12-11T16:28:01.045122,ICXBTC,0.00000225
2024-12-11T16:28:01.045125,ICXETH,0.00011790
2024-12-11T16:28:01.045128,ICXBNB,0.00465400
2024-12-11T16:28:01.045130,OSTBTC,0.00000032
2024-12-11T16:28:01.045133,OSTETH,0.00000225
2024-12-11T16:28:01.045136,OSTBNB,0.00052500
2024-12-11T16:28:01.045139,ELFBTC,0.00000535
2024-12-11T16:28:01.045142,ELFETH,0.00014160
2024-12-11T16:28:01.045145,AIONBTC,0.00000139
2024-12-11T16:28:01.045148,AIONETH,0.00002645
2024-12-11T16:28:01.045151,AIONBNB,0.00261300
2024-12-11T16:28:01.045154,NEBLBTC,0.00001200
2024-12-11T16:28:01.045157,NEBLBNB,0.01356000
2024-12-11T16:28:01.045160,BRDBTC,0.00000127
2024-12-11T16:28:01.045163,BRDETH,0.00001688
2024-12-11T16:28:01.045166,BRDBNB,0.00247000
2024-12-11T16:28:01.045168,MCOBNB,0.26837000
2024-12-11T16:28:01.045171,EDOBTC,0.00005609
2024-12-11T16:28:01.045174,EDOETH,0.00226600
2024-12-11T16:28:01.045177,WINGSBTC,0.00001193
2024-12-11T16:28:01.045180,WINGSETH,0.00033460
2024-12-11T16:28:01.045183,NAVBTC,0.00000277
2024-12-11T16:28:01.045186,NAVETH,0.00011870
2024-12-11T16:28:01.045189,NAVBNB,0.00423700
2024-12-11T16:28:01.045192,LUNBTC,0.00008510
2024-12-11T16:28:01.045195,LUNETH,0.00489100
2024-12-11T16:28:01.045198,TRIGBTC,0.00001980
2024-12-11T16:28:01.045200,TRIGETH,0.00059400
2024-12-11T16:28:01.045203,TRIGBNB,0.01218000
2024-12-11T16:28:01.045206,APPCBTC,0.00000055
2024-12-11T16:28:01.045209,APPCETH,0.00014600
2024-12-11T16:28:01.045212,APPCBNB,0.00189100
2024-12-11T16:28:01.045215,VIBEBTC,0.00000042
2024-12-11T16:28:01.045218,VIBEETH,0.00005720
2024-12-11T16:28:01.045221,RLCBTC,0.00002449
2024-12-11T16:28:01.045224,RLCETH,0.00064900
2024-12-11T16:28:01.045227,RLCBNB,0.03344000
2024-12-11T16:28:01.045230,INSBTC,0.00000618
2024-12-11T16:28:01.045233,INSETH,0.00050100
2024-12-11T16:28:01.045236,PIVXBTC,0.00000298
2024-12-11T16:28:01.045239,PIVXBNB,0.01660000
2024-12-11T16:28:01.045242,IOSTBTC,0.00000010
2024-12-11T16:28:01.045245,IOSTETH,0.00000372
2024-12-11T16:28:01.045248,CHATBTC,0.00000195
2024-12-11T16:28:01.045251,CHATETH,0.00006585
2024-12-11T16:28:01.045254,STEEMBTC,0.00000255
2024-12-11T16:28:01.045257,STEEMETH,0.00006760
2024-12-11T16:28:01.045260,STEEMBNB,0.00448000
2024-12-11T16:28:01.045263,NANOBTC,0.00006280
2024-12-11T16:28:01.045266,NANOETH,0.00090500
2024-12-11T16:28:01.045269,NANOBNB,0.05589000
2024-12-11T16:28:01.045272,VIABTC,0.00000681
2024-12-11T16:28:01.045275,VIAETH,0.00085600
2024-12-11T16:28:01.045278,VIABNB,0.00958000
2024-12-11T16:28:01.045281,BLZBTC,0.00000163
2024-12-11T16:28:01.045284,BLZETH,0.00004159
2024-12-11T16:28:01.045287,BLZBNB,0.00062190
2024-12-11T16:28:01.045290,AEBTC,0.00000292
2024-12-11T16:28:01.045293,AEETH,0.00021900
2024-12-11T16:28:01.045296,AEBNB,0.00777000
2024-12-11T16:28:01.045299,RPXBTC,0.00000224
2024-12-11T16:28:01.045301,RPXETH,0.00005449
2024-12-11T16:28:01.045304,RPXBNB,0.00145700
2024-12-11T16:28:01.045307,NCASHBTC,0.00000005
2024-12-11T16:28:01.045310,NCASHETH,0.00000013
2024-12-11T16:28:01.045313,NCASHBNB,0.00006790
2024-12-11T16:28:01.045316,POABTC,0.00000041
2024-12-11T16:28:01.045319,POAETH,0.00004891
2024-12-11T16:28:01.045322,POABNB,0.00092100
2024-12-11T16:28:01.045325,ZILBTC,0.00000028
2024-12-11T16:28:01.045328,ZILETH,0.00000742
2024-12-11T16:28:01.045331,ZILBNB,0.00008858
2024-12-11T16:28:01.045334,ONTBTC,0.00000285
2024-12-11T16:28:01.045337,ONTETH,0.00012530
2024-12-11T16:28:01.045339,ONTBNB,0.00246200
2024-12-11T16:28:01.045342,STORMBTC,0.00000035
2024-12-11T16:28:01.045346,STORMETH,0.00001398
2024-12-11T16:28:01.045348,STORMBNB,0.00006550
2024-12-11T16:28:01.045351,QTUMBNB,0.09597000
2024-12-11T16:28:01.045354,QTUMUSDT,4.12100000
2024-12-11T16:28:01.045357,XEMBTC,0.00000192
2024-12-11T16:28:01.045360,XEMETH,0.00003593
2024-12-11T16:28:01.045363,XEMBNB,0.00244100
2024-12-11T16:28:01.045366,WANBTC,0.00000256
